lat,long
45.62216,-113.86782
45.6222,-113.86881
45.6221,-113.8698
45.62165,-113.87051
45.62124,-113.87136
45.62078,-113.87214
45.62063,-113.87313
45.62022,-113.87391
45.61989,-113.87476
45.61998,-113.87569
45.61967,-113.8766
45.61923,-113.8774
45.61889,-113.87827
45.61862,-113.87918
45.61854,-113.88017
45.61848,-113.88116
45.61865,-113.88211
45.61901,-113.8829
45.61847,-113.88357
45.61804,-113.88439
45.6176,-113.88517
45.61724,-113.88605
45.61713,-113.88702
45.61732,-113.88799
45.61782,-113.88869
45.61794,-113.8896
45.61835,-113.89042
45.61867,-113.89133
45.61913,-113.8921
45.61963,-113.89282
45.62024,-113.89334
45.6206,-113.89421
45.62083,-113.89519
45.62082,-113.8962
45.62086,-113.89722
45.62105,-113.89818
45.62148,-113.89894
45.62169,-113.89991
45.62162,-113.90091
45.62133,-113.90183
45.6212,-113.90278
45.62153,-113.9037
45.62195,-113.90452
45.62238,-113.90533
45.62297,-113.90569
45.62287,-113.90468
45.62267,-113.90369
45.62297,-113.90334
45.62361,-113.90382
45.62422,-113.90438
45.62488,-113.90436
45.62545,-113.90374
45.62604,-113.90314
45.62658,-113.90246
45.62715,-113.90182
45.62784,-113.90154
45.62854,-113.9013
45.62926,-113.90133
45.62995,-113.90161
45.63066,-113.90184
45.63134,-113.90217
45.63204,-113.90243
45.63274,-113.9027
45.63344,-113.90294
45.63415,-113.90313
45.63487,-113.90316
45.63559,-113.90305
45.63614,-113.90244
45.6368,-113.9021
45.6375,-113.90184
45.63809,-113.90125
45.63872,-113.90074
45.63939,-113.90036
45.64007,-113.9
45.64073,-113.89959
45.64128,-113.89896
45.64191,-113.89847
45.64263,-113.89843
45.64335,-113.89841
45.64407,-113.89853
45.64478,-113.8987
45.64548,-113.89896
45.64617,-113.89927
45.64683,-113.89968
45.6472,-113.90045
45.64716,-113.90136
45.64772,-113.90202
45.64839,-113.90225
45.64909,-113.90201
45.6498,-113.90207
45.65032,-113.90277
45.65086,-113.90344
45.65146,-113.90403
45.65193,-113.90476
45.65249,-113.90537
45.65296,-113.90614
45.65367,-113.90625
45.65432,-113.90662
45.65449,-113.90758
45.65417,-113.90849
45.65369,-113.90927
45.65354,-113.91026
45.65373,-113.91125
45.65422,-113.912
45.65468,-113.9128
45.65518,-113.91355
45.65565,-113.91433
45.65615,-113.91507
45.65665,-113.91582
45.65698,-113.91673
45.6574,-113.91758
45.65787,-113.91836
45.65836,-113.91909
45.65902,-113.91949
45.65971,-113.91979
45.66031,-113.92037
45.66098,-113.92065
45.66169,-113.92077
45.66233,-113.92123
45.66298,-113.92169
45.66364,-113.9221
45.66424,-113.92266
45.66487,-113.92318
45.66525,-113.92403
45.66542,-113.92503
45.66595,-113.92571
45.66661,-113.92612
45.66722,-113.92665
45.66778,-113.9273
45.66844,-113.92769
45.66908,-113.92816
45.66971,-113.92868
45.67037,-113.92911
45.67104,-113.92949
45.67156,-113.93019
45.67215,-113.93077
45.67284,-113.93108
45.67354,-113.93129
45.67426,-113.9312
45.67498,-113.93107
45.67569,-113.93114
45.67635,-113.93154
45.67701,-113.93197
45.67769,-113.93233
45.67835,-113.93273
45.67903,-113.9331
45.67971,-113.93347
45.68038,-113.93385
45.68105,-113.93424
45.68172,-113.93461
45.68238,-113.93503
45.68303,-113.93548
45.68369,-113.93591
45.68438,-113.9362
45.6851,-113.93613
45.68562,-113.93565
45.68595,-113.93477
45.68644,-113.93403
45.68599,-113.93337
45.68623,-113.93285
45.6869,-113.9332
45.6876,-113.93322
45.68819,-113.93363
45.68856,-113.93451
45.6891,-113.93507
45.68964,-113.93452
45.69026,-113.93402
45.69095,-113.93371
45.69165,-113.93349
45.69236,-113.93357
45.69303,-113.93394
45.6936,-113.93456
45.6943,-113.93467
45.69493,-113.93508
45.69558,-113.93532
45.6963,-113.93528
45.69702,-113.93523
45.69774,-113.93516
45.69844,-113.93499
45.69874,-113.93408
45.69894,-113.93309
45.69916,-113.93211
45.69936,-113.93111
45.69958,-113.93015
45.6999,-113.92922
45.70027,-113.92834
45.70082,-113.92768
45.70143,-113.92714
45.70192,-113.9264
45.7024,-113.92562
45.70287,-113.92487
45.70346,-113.92429
45.70409,-113.92385
45.7048,-113.92392
45.70529,-113.92334
45.7051,-113.92247
45.70452,-113.92184
45.70392,-113.92127
45.70367,-113.92041
45.70319,-113.91971
45.70268,-113.91917
45.70227,-113.91832
45.70176,-113.91759
45.70123,-113.9169
45.70069,-113.91623
45.70013,-113.91558
45.69956,-113.91494
45.699,-113.91429
45.69847,-113.91359
45.69805,-113.91278
45.69816,-113.91185
45.6986,-113.91103
45.69919,-113.91045
45.69978,-113.90986
45.70037,-113.90926
45.70098,-113.90872
45.70157,-113.90812
45.70209,-113.90741
45.7027,-113.90687
45.70338,-113.90653
45.70405,-113.90619
45.70474,-113.90597
45.70546,-113.90589
45.70617,-113.90575
45.70684,-113.90608
45.70727,-113.90647
45.70764,-113.90591
45.70796,-113.9068
45.70814,-113.90744
45.70881,-113.90708
45.70944,-113.90723
45.70984,-113.90807
45.70992,-113.9091
45.71048,-113.90972
45.71109,-113.90987
45.71174,-113.91014
45.71245,-113.91002
45.71314,-113.91031
45.71383,-113.91051
45.71453,-113.91047
45.71505,-113.90979
45.71564,-113.9092
45.71626,-113.90867
45.71686,-113.90809
45.71743,-113.90747
45.71801,-113.90684
45.71856,-113.90618
45.71919,-113.90631
45.71989,-113.9064
45.72023,-113.90552
45.72039,-113.90453
45.7207,-113.9036
45.72098,-113.90266
45.7215,-113.90194
45.7222,-113.90206
45.7228,-113.90259
45.72331,-113.90332
45.72388,-113.90392
45.72454,-113.90435
45.72519,-113.90478
45.72572,-113.90547
45.72578,-113.90633
45.72623,-113.90697
45.72597,-113.90794
45.72579,-113.90892
45.72636,-113.90935
45.72704,-113.90965
45.72775,-113.90957
45.72841,-113.90921
45.72902,-113.90865
45.72955,-113.90796
45.72993,-113.90709
45.73047,-113.90643
45.73106,-113.90587
45.73172,-113.90549
45.7324,-113.90577
45.7329,-113.9065
45.73347,-113.90709
45.73419,-113.90708
45.7349,-113.90716
45.73561,-113.90715
45.73601,-113.90794
45.73651,-113.90868
45.73712,-113.90916
45.73781,-113.90932
45.73848,-113.90959
45.73911,-113.91004
45.73964,-113.90942
45.74025,-113.90992
45.74092,-113.90994
45.74142,-113.91063
45.74185,-113.91143
45.74243,-113.91204
45.74309,-113.91242
45.74358,-113.91317
45.74412,-113.91383
45.74456,-113.91465
45.74519,-113.91512
45.74589,-113.91508
45.74652,-113.91459
45.74721,-113.91438
45.74778,-113.91378
45.74803,-113.91282
45.7484,-113.91193
45.74888,-113.91118
45.74953,-113.91074
45.75016,-113.91085
45.75085,-113.91074
45.7515,-113.91041
45.75215,-113.91002
45.75265,-113.90931
45.75323,-113.90884
45.75386,-113.90834
45.75455,-113.9081
45.75517,-113.90757
45.75572,-113.90691
45.75633,-113.90637
45.75686,-113.90568
45.75746,-113.90513
45.75816,-113.9049
45.75888,-113.9048
45.75958,-113.90455
45.76008,-113.90382
45.76059,-113.90313
45.76118,-113.90253
45.76172,-113.90184
45.76236,-113.90141
45.76305,-113.9011
45.76374,-113.90082
45.76438,-113.90035
45.76487,-113.89962
45.76539,-113.89894
45.76606,-113.89853
45.76608,-113.89781
45.76607,-113.89683
45.76653,-113.89611
45.76703,-113.89543
45.7677,-113.89511
45.76837,-113.89478
45.76908,-113.89464
45.76951,-113.89396
45.76964,-113.89298
45.77,-113.89208
45.7703,-113.8913
45.77072,-113.89052
45.77102,-113.8896
45.77119,-113.88863
45.77146,-113.88769
45.77179,-113.88687
45.77216,-113.88611
45.7725,-113.8853
45.77309,-113.88473
45.77358,-113.88397
45.77411,-113.8833
45.77462,-113.88256
45.77475,-113.88163
45.77465,-113.88063
45.77467,-113.87961
45.77485,-113.87862
45.77517,-113.8777
45.77531,-113.8767
45.77561,-113.87578
45.77623,-113.87535
45.77692,-113.87503
45.77751,-113.87447
45.77793,-113.87363
45.77838,-113.87282
45.77893,-113.87217
45.77953,-113.87164
45.78009,-113.871
45.78049,-113.87015
45.7809,-113.8693
45.78142,-113.8686
45.78099,-113.86854
45.78102,-113.86791
45.78048,-113.8678
45.78025,-113.86735
45.78056,-113.86654
45.78011,-113.86615
45.77941,-113.86602
45.77943,-113.86506
45.77931,-113.86415
45.77871,-113.86358
45.77828,-113.86282
45.7783,-113.86181
45.77824,-113.86088
45.77764,-113.86034
45.77721,-113.85956
45.77656,-113.85913
45.77595,-113.8586
45.77545,-113.85796
45.77508,-113.85714
45.7747,-113.85635
45.77434,-113.85548
45.77387,-113.8547
45.77321,-113.85439
45.7725,-113.85438
45.77182,-113.85408
45.7714,-113.85327
45.77079,-113.85273
45.77014,-113.85232
45.76943,-113.85233
45.76872,-113.85245
45.76801,-113.85237
45.76729,-113.85242
45.76661,-113.85269
45.76595,-113.85237
45.76528,-113.85199
45.76463,-113.85155
45.76394,-113.85131
45.76324,-113.85129
45.76256,-113.85094
45.76198,-113.85044
45.7614,-113.85008
45.76089,-113.84993
45.7603,-113.84998
45.75969,-113.85002
45.75921,-113.84934
45.75872,-113.8486
45.75812,-113.84803
45.75742,-113.84784
45.75674,-113.84817
45.75612,-113.84867
45.75541,-113.84885
45.75473,-113.84909
45.75402,-113.8491
45.75333,-113.8494
45.75262,-113.8494
45.75206,-113.84894
45.75171,-113.84814
45.75109,-113.84766
45.75085,-113.84676
45.75103,-113.8458
45.75104,-113.84478
45.75085,-113.84386
45.75082,-113.84299
45.7513,-113.84226
45.75149,-113.8413
45.75153,-113.84031
45.75184,-113.83941
45.75175,-113.83859
45.75157,-113.83761
45.75125,-113.83671
45.75139,-113.83571
45.75157,-113.83472
45.75141,-113.83372
45.7517,-113.83283
45.752,-113.83189
45.75211,-113.83088
45.75242,-113.82996
45.75265,-113.82902
45.75294,-113.8281
45.75329,-113.8272
45.75353,-113.82623
45.75406,-113.82553
45.75437,-113.82461
45.75442,-113.8236
45.75427,-113.8226
45.75418,-113.82161
45.75445,-113.82068
45.75451,-113.81967
45.75449,-113.81888
45.75458,-113.81788
45.75458,-113.81688
45.7548,-113.81595
45.75529,-113.8152
45.75579,-113.81446
45.75638,-113.8139
45.75692,-113.81327
45.75746,-113.81262
45.75783,-113.81176
45.7583,-113.811
45.75876,-113.81023
45.75927,-113.8095
45.75969,-113.80868
45.7601,-113.80784
45.76044,-113.80697
45.76056,-113.80596
45.7603,-113.80501
45.76029,-113.80401
45.76015,-113.80302
45.76005,-113.80204
45.76049,-113.80125
45.76114,-113.80082
45.76168,-113.80014
45.76225,-113.79961
45.76293,-113.7993
45.76362,-113.79903
45.76434,-113.79911
45.76505,-113.79919
45.76573,-113.79954
45.76595,-113.8003
45.76622,-113.80121
45.76662,-113.80046
45.76732,-113.80044
45.76803,-113.80035
45.76869,-113.80074
45.76938,-113.80104
45.77008,-113.8012
45.77079,-113.80123
45.77147,-113.80092
45.77209,-113.80037
45.77261,-113.79969
45.77289,-113.79876
45.77305,-113.79778
45.77337,-113.79687
45.77374,-113.79601
45.77394,-113.79504
45.77425,-113.79411
45.7745,-113.79318
45.77478,-113.79225
45.77526,-113.79155
45.77597,-113.79138
45.77663,-113.79098
45.77735,-113.79104
45.77802,-113.79086
45.77833,-113.78999
45.77861,-113.78905
45.7791,-113.78829
45.77959,-113.78754
45.7803,-113.7877
45.78091,-113.78823
45.78158,-113.78861
45.7823,-113.78866
45.78302,-113.78862
45.78371,-113.78836
45.7844,-113.78812
45.7851,-113.78788
45.78534,-113.78708
45.78523,-113.78608
45.78542,-113.78509
45.78556,-113.78417
45.78519,-113.78332
45.78487,-113.78247
45.7849,-113.78147
45.78523,-113.78065
45.78573,-113.77993
45.78622,-113.77923
45.78623,-113.77829
45.78607,-113.77729
45.78578,-113.77635
45.78553,-113.77543
45.78575,-113.77448
45.78628,-113.77424
45.7869,-113.77465
45.78737,-113.77544
45.78801,-113.77586
45.78872,-113.77592
45.78874,-113.77553
45.78904,-113.77507
45.78974,-113.77488
45.79039,-113.77526
45.79097,-113.77585
45.79161,-113.77628
45.79225,-113.77668
45.79296,-113.7765
45.79367,-113.77657
45.79432,-113.77612
45.79472,-113.77531
45.79519,-113.77455
45.79567,-113.77379
45.79605,-113.77325
45.79569,-113.77242
45.79638,-113.77268
45.7969,-113.77207
45.7975,-113.77153
45.79817,-113.77119
45.79887,-113.77104
45.79954,-113.77067
45.80011,-113.7701
45.80054,-113.76928
45.80095,-113.76849
45.80166,-113.76831
45.80232,-113.76793
45.80298,-113.7676
45.80292,-113.76688
45.80249,-113.76606
45.80236,-113.76505
45.80223,-113.76407
45.80178,-113.76326
45.80117,-113.76273
45.80069,-113.76197
45.80067,-113.76098
45.80063,-113.75998
45.80066,-113.75895
45.80119,-113.75839
45.80188,-113.75815
45.80237,-113.75741
45.803,-113.75692
45.80349,-113.7563
45.80396,-113.75576
45.80458,-113.75535
45.80493,-113.75444
45.80536,-113.75364
45.80581,-113.7529
45.80613,-113.75201
45.80657,-113.75171
45.8068,-113.75091
45.80731,-113.75027
45.80769,-113.7494
45.80833,-113.74895
45.809,-113.74854
45.8096,-113.74797
45.81016,-113.74734
45.81073,-113.74672
45.81123,-113.746
45.8117,-113.74524
45.81234,-113.74491
45.81304,-113.74468
45.81375,-113.74451
45.8142,-113.74398
45.81372,-113.74333
45.81334,-113.74306
45.81394,-113.74249
45.81457,-113.74198
45.81506,-113.74124
45.81508,-113.74049
45.81445,-113.74003
45.81426,-113.73916
45.81427,-113.73817
45.81407,-113.73721
45.8141,-113.73624
45.81418,-113.73527
45.81479,-113.73517
45.81533,-113.73463
45.81588,-113.73397
45.81642,-113.7333
45.81682,-113.73245
45.81722,-113.73165
45.81759,-113.73078
45.81783,-113.7298
45.81832,-113.72907
45.81897,-113.7287
45.81964,-113.72849
45.82035,-113.72837
45.82104,-113.7282
45.8217,-113.72787
45.8224,-113.72769
45.82305,-113.72733
45.82257,-113.72663
45.82207,-113.72589
45.82152,-113.72522
45.82103,-113.72448
45.82037,-113.72408
45.81981,-113.72344
45.81919,-113.72291
45.81886,-113.72205
45.81861,-113.72114
45.81858,-113.72019
45.81805,-113.71955
45.81749,-113.71912
45.81747,-113.71814
45.8179,-113.71743
45.81812,-113.71713
45.81837,-113.71729
45.81856,-113.7176
45.81888,-113.71704
45.81933,-113.71712
45.81966,-113.71791
45.82001,-113.71731
45.82067,-113.71714
45.8212,-113.71746
45.8218,-113.71745
45.82228,-113.71676
45.82296,-113.71679
45.82306,-113.71598
45.82333,-113.71544
45.82398,-113.71566
45.82457,-113.71543
45.82469,-113.71446
45.82518,-113.7141
45.82585,-113.71396
45.82642,-113.71407
45.82686,-113.71488
45.82726,-113.7148
45.82739,-113.71382
45.82757,-113.71286
45.82782,-113.71191
45.82803,-113.71094
45.82815,-113.70995
45.82851,-113.70915
45.8287,-113.70817
45.82877,-113.70717
45.82879,-113.70619
45.82905,-113.706
45.82935,-113.70582
45.82975,-113.70506
45.83039,-113.70515
45.83059,-113.70416
45.83113,-113.70358
45.83152,-113.70274
45.83193,-113.70195
45.83261,-113.70214
45.83315,-113.70178
45.83379,-113.70165
45.8344,-113.70144
45.83504,-113.70099
45.83561,-113.7004
45.83621,-113.69999
45.8368,-113.69944
45.83746,-113.69907
45.83812,-113.69871
45.83868,-113.69811
45.83919,-113.69738
45.83966,-113.6966
45.84028,-113.69614
45.84031,-113.69518
45.8407,-113.69432
45.84076,-113.69329
45.84082,-113.69226
45.84066,-113.6913
45.84024,-113.69047
45.84005,-113.68951
45.8396,-113.68872
45.8393,-113.68782
45.83913,-113.68681
45.83913,-113.68579
45.83864,-113.68511
45.83804,-113.68456
45.83828,-113.68368
45.83876,-113.68295
45.83933,-113.68245
45.83925,-113.68167
45.83959,-113.68079
45.83971,-113.67979
45.83996,-113.67884
45.83966,-113.67814
45.83908,-113.67758
45.83882,-113.67666
45.83939,-113.67649
45.84008,-113.6762
45.84057,-113.67567
45.8408,-113.6747
45.84069,-113.6737
45.84053,-113.67273
45.84003,-113.67205
45.83961,-113.67129
45.83906,-113.67071
45.83838,-113.67065
45.83772,-113.67049
45.83702,-113.67033
45.83632,-113.67047
45.83668,-113.6697
45.83608,-113.66958
45.83566,-113.66936
45.83596,-113.66852
45.83543,-113.6679
45.83513,-113.6672
45.83535,-113.66625
45.83579,-113.66583
45.83522,-113.66595
45.83465,-113.6666
45.83403,-113.66706
45.83457,-113.66639
45.83419,-113.66648
45.83439,-113.66601
45.83421,-113.66563
45.83447,-113.66492
45.83505,-113.66434
45.83543,-113.66349
45.83575,-113.66268
45.83532,-113.66193
45.8352,-113.66093
45.83529,-113.65992
45.83511,-113.65895
45.83514,-113.65792
45.83525,-113.65691
45.83535,-113.6559
45.83501,-113.65526
45.83519,-113.65434
45.83451,-113.65418
45.8345,-113.65366
45.83509,-113.65313
45.83579,-113.65319
45.83649,-113.65322
45.83719,-113.65306
45.83789,-113.65284
45.83857,-113.65265
45.83928,-113.65245
45.83999,-113.6524
45.84025,-113.6522
45.8396,-113.65181
45.83895,-113.65143
45.83826,-113.65128
45.83889,-113.6508
45.83927,-113.65058
45.83889,-113.64991
45.8385,-113.6491
45.83877,-113.64818
45.83829,-113.6476
45.83768,-113.64705
45.83747,-113.64614
45.83778,-113.64524
45.8378,-113.64594
45.83841,-113.64628
45.83834,-113.64563
45.83868,-113.6448
45.83907,-113.64397
45.83925,-113.64305
45.83942,-113.64206
45.83981,-113.64124
45.84026,-113.64043
45.84068,-113.63961
45.84103,-113.63872
45.84141,-113.63785
45.84172,-113.63693
45.84198,-113.63599
45.84226,-113.63525
45.84154,-113.63538
45.84084,-113.6355
45.84022,-113.63501
45.8401,-113.63401
45.84035,-113.63306
45.84062,-113.6321
45.84086,-113.63113
45.84087,-113.63013
45.84052,-113.62923
45.84028,-113.62827
45.84007,-113.62729
45.84,-113.62626
45.84014,-113.62529
45.84039,-113.62434
45.84045,-113.62337
45.84081,-113.6225
45.84115,-113.62163
45.84166,-113.62091
45.84221,-113.62026
45.8428,-113.61969
45.84347,-113.61943
45.84407,-113.61907
45.84465,-113.6187
45.84509,-113.6179
45.84564,-113.61737
45.84623,-113.61688
45.84681,-113.61637
45.84719,-113.61555
45.84784,-113.61524
45.84841,-113.61474
45.84876,-113.6139
45.84917,-113.61306
45.84967,-113.61239
45.84983,-113.61142
45.84974,-113.6104
45.84943,-113.60947
45.8493,-113.60848
45.8493,-113.60745
45.84933,-113.60647
45.84951,-113.60549
45.84954,-113.60446
45.84963,-113.60344
45.84982,-113.60245
45.84999,-113.60148
45.85002,-113.60051
45.84979,-113.59955
45.84969,-113.59857
45.85013,-113.59787
45.8507,-113.59735
45.85085,-113.59643
45.85122,-113.59557
45.85173,-113.59491
45.85241,-113.59495
45.85308,-113.59488
45.85365,-113.59434
45.85426,-113.59446
45.85493,-113.59468
45.85563,-113.59455
45.85633,-113.59434
45.85701,-113.59405
45.85772,-113.59391
45.85832,-113.59336
45.85891,-113.59282
45.85954,-113.59243
45.86019,-113.5921
45.86086,-113.59176
45.8615,-113.59185
45.86213,-113.59136
45.86278,-113.59098
45.86337,-113.59046
45.86407,-113.59041
45.86425,-113.58946
45.86459,-113.58859
45.8652,-113.58817
45.86581,-113.58766
45.86644,-113.58727
45.86711,-113.58691
45.86755,-113.5861
45.86791,-113.58524
45.86846,-113.58462
45.86893,-113.58389
45.86949,-113.58329
45.86994,-113.58251
45.87003,-113.58175
45.86974,-113.58085
45.86962,-113.57985
45.86975,-113.57886
45.86984,-113.5779
45.8701,-113.57695
45.87046,-113.5761
45.87054,-113.57513
45.87068,-113.57419
45.87076,-113.57319
45.87121,-113.5724
45.87145,-113.57147
45.87185,-113.57069
45.87234,-113.56994
45.87267,-113.56906
45.87235,-113.56825
45.87205,-113.56738
45.87212,-113.56642
45.8725,-113.56559
45.87285,-113.56472
45.87334,-113.56401
45.87394,-113.5635
45.87458,-113.56305
45.87515,-113.56247
45.87564,-113.56172
45.87596,-113.56087
45.87612,-113.55991
45.87618,-113.55895
45.87613,-113.55796
45.87596,-113.55698
45.87567,-113.5561
45.87577,-113.55513
45.87548,-113.55451
45.87542,-113.55352
45.87544,-113.55254
45.8753,-113.55155
45.87534,-113.55059
45.87592,-113.55002
45.87653,-113.5495
45.877,-113.54894
45.87752,-113.54845
45.87813,-113.548
45.87868,-113.54739
45.87936,-113.54721
45.87999,-113.54677
45.88058,-113.5464
45.88122,-113.54618
45.8819,-113.54588
45.88232,-113.54513
45.88264,-113.54429
45.88319,-113.54403
45.88381,-113.54407
45.88424,-113.54361
45.88483,-113.54312
45.88534,-113.54247
45.88598,-113.54211
45.88662,-113.54174
45.88727,-113.5413
45.8878,-113.54073
45.88797,-113.53986
45.88831,-113.539
45.88872,-113.53823
45.88916,-113.53745
45.88939,-113.53653
45.88961,-113.5356
45.89009,-113.53488
45.89045,-113.53402
45.89111,-113.5339
45.89176,-113.53423
45.89227,-113.5348
45.89291,-113.53482
45.8936,-113.5348
45.89426,-113.53512
45.89489,-113.53554
45.89552,-113.53587
45.89612,-113.53627
45.89677,-113.5362
45.89744,-113.53583
45.89798,-113.53517
45.89857,-113.53457
45.89913,-113.53398
45.89984,-113.53401
45.90055,-113.53411
45.90126,-113.53414
45.9019,-113.53371
45.90262,-113.53373
45.9033,-113.53402
45.90396,-113.53437
45.90462,-113.53465
45.90532,-113.53479
45.90599,-113.53447
45.90667,-113.53463
45.90727,-113.53409
45.90798,-113.534
45.90869,-113.53403
45.90931,-113.53449
45.91,-113.53436
45.9107,-113.53451
45.91138,-113.53479
45.91208,-113.53494
45.91277,-113.53511
45.91347,-113.53499
45.91409,-113.5345
45.91461,-113.53378
45.91519,-113.53317
45.91576,-113.53258
45.9163,-113.53189
45.91696,-113.53152
45.91728,-113.53068
45.91765,-113.5298
45.91807,-113.52896
45.91837,-113.52809
45.91893,-113.5276
45.91963,-113.52738
45.92035,-113.52735
45.92107,-113.52733
45.92178,-113.52717
45.92248,-113.52696
45.92316,-113.52661
45.92377,-113.52605
45.92436,-113.52547
45.92493,-113.52485
45.9255,-113.52423
45.92576,-113.52327
45.92572,-113.52227
45.92559,-113.52126
45.92562,-113.52026
45.92572,-113.51928
45.9258,-113.51826
45.92601,-113.51726
45.92632,-113.51633
45.9258,-113.51602
45.92521,-113.51552
45.92461,-113.51496
45.92432,-113.51408
45.92381,-113.51342
45.9233,-113.51276
45.92271,-113.51255
45.92212,-113.51206
45.92194,-113.5112
45.92132,-113.51124
45.92088,-113.51046
45.9203,-113.50989
45.91988,-113.50905
45.91955,-113.50842
45.92022,-113.50814
45.92087,-113.50781
45.92057,-113.5072
45.92075,-113.50688
45.92144,-113.50668
45.92094,-113.50621
45.92035,-113.50569
45.92004,-113.50482
45.92017,-113.50382
45.92029,-113.50284
45.92034,-113.50187
45.92095,-113.50137
45.92159,-113.50111
45.92212,-113.50137
45.92257,-113.50169
45.92319,-113.50126
45.92367,-113.50063
45.92392,-113.49969
45.92434,-113.49888
45.92453,-113.49796
45.92438,-113.49717
45.9251,-113.49713
45.92577,-113.49748
45.92644,-113.49773
45.92681,-113.49742
45.92747,-113.49713
45.92817,-113.49689
45.9288,-113.4967
45.92901,-113.49615
45.92854,-113.49557
45.92816,-113.49484
45.92825,-113.49393
45.92785,-113.49312
45.92728,-113.49265
45.92705,-113.492
45.92771,-113.49235
45.92838,-113.49234
45.92898,-113.49247
45.92961,-113.49236
45.93029,-113.49246
45.93093,-113.49265
45.93154,-113.49242
45.93142,-113.49188
45.93119,-113.49107
45.93178,-113.49126
45.93245,-113.49123
45.93313,-113.49148
45.93383,-113.49174
45.93452,-113.49169
45.93504,-113.49112
45.93553,-113.49048
45.93618,-113.49018
45.93687,-113.49012
45.93757,-113.49003
45.93826,-113.49013
45.93896,-113.49022
45.93967,-113.49039
45.9403,-113.49081
45.94036,-113.49053
45.94005,-113.4896
45.93974,-113.48876
45.93926,-113.48825
45.93874,-113.48769
45.93819,-113.48706
45.9376,-113.48651
45.93746,-113.48593
45.93818,-113.48602
45.93888,-113.48594
45.9396,-113.48599
45.94031,-113.48607
45.94093,-113.48581
45.94149,-113.48604
45.94192,-113.48601
45.94204,-113.48511
45.94261,-113.4855
45.94238,-113.48473
45.94301,-113.48523
45.94317,-113.48508
45.9429,-113.48413
45.94347,-113.48457
45.94412,-113.48481
45.94477,-113.48443
45.94531,-113.48377
45.94586,-113.48311
45.94641,-113.48247
45.94708,-113.48219
45.94776,-113.48236
45.94847,-113.48229
45.94908,-113.48262
45.94966,-113.48321
45.95026,-113.48377
45.95086,-113.48433
45.95045,-113.48471
45.95025,-113.48513
45.95091,-113.4855
45.95151,-113.48592
45.952,-113.48659
45.95261,-113.48712
45.95331,-113.48726
45.95397,-113.48756
45.95463,-113.48783
45.95526,-113.48761
45.95596,-113.48779
45.95656,-113.48821
45.95726,-113.48831
45.95776,-113.48808
45.95824,-113.48734
45.95872,-113.48659
45.95886,-113.48578
45.95932,-113.48516
45.96,-113.48493
45.96004,-113.48397
45.96036,-113.48311
45.96045,-113.4823
45.96059,-113.4817
45.96077,-113.4812
45.96147,-113.48109
45.96191,-113.4807
45.96158,-113.4798
45.96183,-113.47935
45.96218,-113.47896
45.96171,-113.47818
45.96121,-113.4775
45.96141,-113.47655
45.96176,-113.47568
45.9622,-113.47488
45.96251,-113.47395
45.96273,-113.47297
45.96306,-113.47209
45.96374,-113.47226
45.96425,-113.47155
45.96437,-113.4706
45.96449,-113.4696
45.9645,-113.4686
45.96436,-113.46771
45.96471,-113.46823
45.9647,-113.46757
45.96448,-113.46664
45.96445,-113.46562
45.96428,-113.46464
45.96407,-113.46368
45.96379,-113.46273
45.96396,-113.46247
45.9637,-113.46157
45.96319,-113.46087
45.96263,-113.46028
45.96196,-113.45992
45.96149,-113.45957
45.96086,-113.46
45.96016,-113.46006
45.95946,-113.45983
45.95898,-113.45967
45.95966,-113.45937
45.95932,-113.4588
45.95923,-113.45847
45.95937,-113.45814
45.95869,-113.45806
45.95808,-113.45854
45.95759,-113.45883
45.95791,-113.45814
45.95725,-113.45856
45.95703,-113.45853
45.95732,-113.45785
45.95665,-113.45818
45.95596,-113.45809
45.9559,-113.4577
45.95657,-113.45738
45.95716,-113.45677
45.9571,-113.45639
45.95638,-113.45646
45.95589,-113.45598
45.95651,-113.45579
45.95707,-113.45516
45.95774,-113.45493
45.95836,-113.45442
45.95887,-113.45372
45.95914,-113.45283
45.95962,-113.45207
45.96023,-113.45167
45.96094,-113.4517
45.96156,-113.45217
45.96214,-113.45245
45.96261,-113.45308
45.96307,-113.45386
45.96353,-113.45459
45.96413,-113.45501
45.96475,-113.45542
45.96536,-113.45592
45.96589,-113.45653
45.96655,-113.45653
45.96724,-113.4567
45.96789,-113.45663
45.96795,-113.45594
45.9676,-113.45506
45.96743,-113.45419
45.96733,-113.45325
45.96736,-113.45227
45.96749,-113.45128
45.96769,-113.45031
45.96747,-113.44967
45.96713,-113.44895
45.96684,-113.44807
45.96643,-113.4473
45.96629,-113.44644
45.96583,-113.44567
45.96543,-113.44493
45.96504,-113.44482
45.96475,-113.44397
45.96456,-113.44299
45.96477,-113.44203
45.96429,-113.44136
45.9644,-113.44049
45.96393,-113.44006
45.96393,-113.43913
45.96343,-113.43863
45.96298,-113.43799
45.96235,-113.43767
45.96205,-113.43685
45.96195,-113.43587
45.96141,-113.43519
45.96081,-113.43478
45.96071,-113.43387
45.96017,-113.43336
45.95976,-113.43268
45.95933,-113.43199
45.95918,-113.43116
45.95863,-113.43061
45.95856,-113.4299
45.95842,-113.42896
45.95826,-113.42808
45.95777,-113.42739
45.95727,-113.42669
45.95673,-113.42605
45.9563,-113.42526
45.95563,-113.42487
45.95495,-113.42463
45.95432,-113.42423
45.95386,-113.42343
